id	context	predictions	aggregatedPredictions	category
1168	A federal judge who's considering whether to block a North Carolina law governing transgender bathroom access wants to hear more from attorneys after the U.S. Supreme Court waded into a Virginia case.	[[0.102,0.505,0.237,0.121,0.036]]	[0.102,0.505,0.237,0.121,0.036]	negative
1169	The U.S. Supreme Court is set to decide within weeks whether to hear a major transgender rights case for the first time, a dispute involving which bathroom a Virginia high school student can use, but the justices have reasons to duck the issue.	[[0.201,0.556,0.209,0.02,0.013]]	[0.201,0.556,0.209,0.02,0.013]	negative
1170	From bathrooms and beauty pageants to diplomatic disputes and Donald Trump's U.S. presidential victory, 2016 was a turbulent year for lesbian, gay, bisexual, transgender and intersex (LGBTI) people worldwide.	[[0.23,0.571,0.157,0.025,0.017]]	[0.23,0.571,0.157,0.025,0.017]	negative
1171	A transgender man in Arizona who was accused of stalking his estranged wife last year pleaded guilty to one count of disorderly conduct Tuesday.	[[0.181,0.615,0.158,0.029,0.017]]	[0.181,0.615,0.158,0.029,0.017]	negative
1172	A Phoenix city councilman said Thursday that he will not heed calls for his resignation over a video in which he appears to bemoan same-sex marriage and transgender people's use of restrooms that correspond with their gender identity.	[[0.142,0.614,0.213,0.022,0.009]]	[0.142,0.614,0.213,0.022,0.009]	negative
1173	A New Jersey boy has become the first openly transgender member of the Boy Scouts one week after the Boy Scouts of America changed its policy to allow transgender children to join the organization.	[[0.057,0.445,0.418,0.069,0.011]]	[0.057,0.445,0.418,0.069,0.011]	negative
1174	A study commissioned by the Pentagon found that a small portion of service members are transgender and allowing them to serve openly would cost little.	[[0.051,0.203,0.247,0.407,0.093]]	[0.051,0.203,0.247,0.407,0.093]	positive
1175	Fewer people are attending a world-renowned furniture market in North Carolina, where state law defines which bathrooms people can use and limits legal protections for lesbian, gay, bisexual and transgender people.	[[0.2,0.602,0.154,0.027,0.016]]	[0.2,0.602,0.154,0.027,0.016]	negative
1176	A federal judge in Texas on Saturday issued a court order barring enforcement of an Obama administration policy seeking to extend anti-discrimination protections under the Affordable Care Act to transgender health and abortion-related services.	[[0.183,0.618,0.15,0.031,0.018]]	[0.183,0.618,0.15,0.031,0.018]	negative
1177	A transgender man who made headlines by giving birth to three children can divorce his wife of more than 10 years, an Arizona appeals court ruled on Wednesday, rejecting a lower court's decision.	[[0.203,0.553,0.123,0.077,0.043]]	[0.203,0.553,0.123,0.077,0.043]	negative
1178	Hillary Clinton's presidential campaign was endorsed Tuesday by the nation's largest lesbian, gay, bisexual and transgender civil rights organization.	[[0.17,0.652,0.159,0.012,0.008]]	[0.17,0.652,0.159,0.012,0.008]	negative
1179	The sponsor of a Tennessee transgender bathroom bill told a Senate committee Tuesday that he has to consider a state attorney general's opinion before going forward.	[[0.154,0.639,0.17,0.025,0.012]]	[0.154,0.639,0.17,0.025,0.012]	negative
1180	Bruce Weber photographed nearly 20 transgender models for a catalog and magazines.	[[0.02,0.158,0.644,0.162,0.016]]	[0.02,0.158,0.644,0.162,0.016]	neutral
1181	Eddie Redmayne portrays the transgender pioneer Lili Elbe in “The Danish Girl,” and a young soccer player gets her mojo back in “The Kicks.”	[[0.099,0.781,0.113,0.005,0.002]]	[0.099,0.781,0.113,0.005,0.002]	negative
1182	A suburban Chicago high-school district is defying federal rules by denying a transgender student unrestricted access to a girls' locker room in a case that could cost the district millions of dollars in aid and shape a national standard on the issue.	[[0.202,0.623,0.153,0.015,0.007]]	[0.202,0.623,0.153,0.015,0.007]	negative
1183	A new Pentagon policy that allows transgender people to serve openly makes the military a fairer employer and a stronger institution.	[[0.021,0.081,0.152,0.635,0.112]]	[0.021,0.081,0.152,0.635,0.112]	positive
1184	With Eddie Redmayne and Elle Fanning starring in fall films about gender transition, there is considerable debate about the casting of such roles with actors who are not transgender.	[[0.042,0.137,0.166,0.529,0.125]]	[0.042,0.137,0.166,0.529,0.125]	positive
1185	New York City has warned landlords, employers and businesses they could be running afoul of the law by purposely calling a transgender woman "him" or "Mr." when she prefers a female title and pronoun, or by barring her from using a women's restroom.	[[0.18,0.698,0.098,0.015,0.008]]	[0.18,0.698,0.098,0.015,0.008]	negative
1186	These days, she is doing a different sort of outreach &#8212; as a transgender activist and educator who preaches a message of truth and tolerance.	[[0.187,0.628,0.166,0.011,0.007]]	[0.187,0.628,0.166,0.011,0.007]	negative
1187	Police have charged a security guard with assault after a transgender woman says the guard kicked her out of a women's restroom in a Washington, D.C., supermarket.	[[0.081,0.474,0.395,0.038,0.012]]	[0.081,0.474,0.395,0.038,0.012]	negative
1188	The nationwide poll was conducted after the president issued a directive to public schools outlining ways to avoid discrimination against transgender students.	[[0.119,0.601,0.212,0.051,0.018]]	[0.119,0.601,0.212,0.051,0.018]	negative
1189	Gay, lesbian, bisexual and transgender teenagers talk about their lives in this weeklong series.	[[0.088,0.596,0.267,0.038,0.011]]	[0.088,0.596,0.267,0.038,0.011]	negative
1190	Following is the first set of responses from Kai Wright, the author of "Drifting Toward Love: Black, Brown, Gay and Coming of Age on the Streets of New York" (Beacon Press, January 2008), who is responding to readers' questions about gay youth in New York City; the challenges they face; and the future lesbian, gay, bisexual and transgender community they are creating.	[[0.387,0.468,0.124,0.01,0.011]]	[0.387,0.468,0.124,0.01,0.011]	negative
1191	A transgender teenage girl imprisoned after the Connecticut Department of Children and Families said she was too violent to be in its custody has been relocated to another part of the state women's prison, although her supporters still say she remains isolated to the detriment of her mental health.	[[0.165,0.608,0.179,0.031,0.016]]	[0.165,0.608,0.179,0.031,0.016]	negative
1192	The American Medical Association has adopted policies against nonmedical vaccine refusals and for transgender people in the military.	[[0.145,0.7,0.126,0.021,0.009]]	[0.145,0.7,0.126,0.021,0.009]	negative
1193	An unlikely battleground over whether public schools must allow transgender students to use the bathroom of their choice is taking shape in two tiny towns in Texas and Arizona, neither of which currently enrolls anyone who is transgender.	[[0.243,0.581,0.152,0.013,0.011]]	[0.243,0.581,0.152,0.013,0.011]	negative
1194	Dozens of leading civil rights activists gathered earlier this summer at Congregation Beit Simchat Torah in New York, the largest lesbian, gay, bisexual and transgender synagogue in the United States.	[[0.185,0.666,0.131,0.011,0.008]]	[0.185,0.666,0.131,0.011,0.008]	negative
1195	The United Nations says a Bollywood-inspired United Nations music video promoting equal rights for gays, lesbians, transgender people and bisexuals has been watched by more than one million people online and millions more on television since its release on April 30.	[[0.257,0.598,0.128,0.008,0.008]]	[0.257,0.598,0.128,0.008,0.008]	negative
1196	Yet four weeks away from its opening in Philadelphia, friction is mounting as lesbian, gay, bisexual and transgender Roman Catholics lobby for a broader role in the event and organizers move to limit them.	[[0.129,0.669,0.175,0.018,0.009]]	[0.129,0.669,0.175,0.018,0.009]	negative
1197	At Sunday's Grammys, a man and a transgender woman will join the so-called trophy girls who bring music's top honors onstage.	[[0.063,0.592,0.257,0.077,0.012]]	[0.063,0.592,0.257,0.077,0.012]	negative
1198	The Latest on the economic backlash to a North Carolina law that requires transgender people to use public bathrooms conforming to the sex on their birth certificates and restricts protections for LGBT people.	[[0.272,0.555,0.156,0.01,0.007]]	[0.272,0.555,0.156,0.01,0.007]	negative
1199	A Jake Gyllenhaal drama about a grieving banker kicked off the Toronto International Film Festival on Thursday, which this year will include topical movies on transgender youth and gay rights among the usual Oscar hopefuls.	[[0.161,0.608,0.165,0.045,0.021]]	[0.161,0.608,0.165,0.045,0.021]	negative
1200	The White House has opened its first gender-neutral restroom in  what is seen as a symbolic step by President Barack Obama to protect the rights of the lesbian, gay, bisexual and transgender (LGBT) community in the workplace.	[[0.145,0.676,0.132,0.036,0.012]]	[0.145,0.676,0.132,0.036,0.012]	negative
1201	Sharon Shattuck’s documentary tells her family story of growing up with a transgender parent.	[[0.01,0.019,0.264,0.475,0.232]]	[0.01,0.019,0.264,0.475,0.232]	positive
1202	A judge on Thursday dismissed a lawsuit filed on behalf of a transgender embalmer who was fired by a Detroit-area funeral home after disclosing that she was transitioning from male to female and would dress as a woman.	[[0.123,0.654,0.184,0.028,0.011]]	[0.123,0.654,0.184,0.028,0.011]	negative
1203	We finally have transgender characters in movies and TV.	[[0.041,0.306,0.472,0.159,0.021]]	[0.041,0.306,0.472,0.159,0.021]	neutral
1204	Connecticut's second-highest court ruled Monday that a transgender girl's due process rights were violated last year when she was transferred from the custody of the state's child welfare agency to a state prison &#8212; a detention that sparked an outcry from civil liberties advocates.	[[0.317,0.547,0.118,0.009,0.009]]	[0.317,0.547,0.118,0.009,0.009]	negative
1205	The Latest on a lawsuit challenging North Carolina's new law halting Charlotte's anti-discrimination rules and directing transgender students to use the restroom aligned with their biological sex (all times local):	[[0.068,0.529,0.376,0.021,0.006]]	[0.068,0.529,0.376,0.021,0.006]	negative
1206	The Pentagon missed its six-month deadline to allow openly transgender troops to serve.	[[0.101,0.666,0.216,0.012,0.005]]	[0.101,0.666,0.216,0.012,0.005]	negative
1207	In a story Oct. 2 about new military health benefits for transgender-related services, The Associated Press erroneously reported the agency for which Alexandra Snyder works.	[[0.109,0.744,0.111,0.029,0.008]]	[0.109,0.744,0.111,0.029,0.008]	negative
1208	Gov. Jerry Brown waded further into the national debate over transgender rights Thursday as he signed a bill requiring that all single-stall toilets in California be designated as gender neutral.	[[0.281,0.589,0.107,0.012,0.012]]	[0.281,0.589,0.107,0.012,0.012]	negative
1209	Highlights of the yearlong plan to end the ban on transgender people serving in the military and allow transgender people to enlist and those already serving to change their gender identity:	[[0.015,0.135,0.724,0.115,0.011]]	[0.015,0.135,0.724,0.115,0.011]	neutral
1210	A transgender man granted asylum by the U.S. last year is challenging an Indiana law that prevents him from changing his first name to a male name that matches his gender identity.	[[0.181,0.614,0.179,0.016,0.01]]	[0.181,0.614,0.179,0.016,0.01]	negative
1211	The president rightly used his executive authority to prohibit federal contractors from discriminating against gays, lesbians and transgender people.	[[0.091,0.615,0.268,0.02,0.006]]	[0.091,0.615,0.268,0.02,0.006]	negative
1212	President Barack Obama said on Monday that his administration's guidance on transgender issues is needed to help schools grapple with the sensitive topic and ensure that all children are treated fairly.	[[0.127,0.554,0.184,0.095,0.038]]	[0.127,0.554,0.184,0.095,0.038]	negative
1213	A group seeking to repeal a Washington state rule allowing transgender people to use the bathroom of the gender with which they identify failed to collect enough signatures to qualify a ballot measure for the November ballot but says it is not giving up on efforts to change the regulation.	[[0.222,0.575,0.171,0.018,0.014]]	[0.222,0.575,0.171,0.018,0.014]	negative
1214	Tama Robertson is among the brokers who specialize in lesbian, gay, bisexual and transgender clients.	[[0.096,0.511,0.274,0.09,0.028]]	[0.096,0.511,0.274,0.09,0.028]	negative
1215	Four fugitives wanted in connection with the beating death of a transgender man at a Vermont homeless encampment have been arrested in San Diego, police said on Friday.	[[0.096,0.693,0.195,0.011,0.005]]	[0.096,0.693,0.195,0.011,0.005]	negative
1216	North Carolina Republicans criticized President Barack Obama on Friday after the president told a news conference in London the state's law on transgender bathroom use was wrong and should be overturned.	[[0.192,0.612,0.157,0.024,0.016]]	[0.192,0.612,0.157,0.024,0.016]	negative
1217	The United States on Monday called on all 193 members of the United Nations to not only condemn the terrorism that resulted in the mass killing of 49 people at a gay nightclub in Florida over the weekend, but also to protect gay, lesbian, bisexual and transgender people from such attacks.	[[0.166,0.608,0.19,0.025,0.011]]	[0.166,0.608,0.19,0.025,0.011]	negative
1218	"The Matrix" filmmaker Lilly Wachowski, formerly known as Andy, came out as a transgender woman on Tuesday in a candid post entitled "Sex change shocker - Wachowski brothers now sisters!!!	[[0.17,0.521,0.207,0.069,0.034]]	[0.17,0.521,0.207,0.069,0.034]	negative
1219	The Latest on a law that limits protections for gay, lesbian and transgender people (all times local):	[[0.065,0.555,0.358,0.017,0.005]]	[0.065,0.555,0.358,0.017,0.005]	negative
1220	The U.S. government said on Thursday it will extend its healthcare nondiscrimination law to transgender individuals and require health insurers and medical providers to treat all patients equally, regardless of sex.	[[0.111,0.633,0.189,0.053,0.014]]	[0.111,0.633,0.189,0.053,0.014]	negative
1221	Mr. Cook said his home state was too slow to guarantee minority rights during the civil rights era and that it was now too slow to ensure the rights of lesbian, gay, bisexual and transgender people.	[[0.227,0.586,0.147,0.027,0.013]]	[0.227,0.586,0.147,0.027,0.013]	negative
1222	The transgender community has gained a degree of acceptance in recent years with the help of such celebrities as Caitlyn Jenner and Laverne Cox from "Orange is the New Black."	[[0.076,0.373,0.184,0.286,0.081]]	[0.076,0.373,0.184,0.286,0.081]	negative
1223	North Carolina's senior senator is staying mum about his comments that a new state law limiting some legal protections for LGBT people and directing which bathrooms transgender people could use "was far too expansive."	[[0.31,0.478,0.189,0.011,0.011]]	[0.31,0.478,0.189,0.011,0.011]	negative
1224	The transgender artist Cassils specializes in physically demanding performances that require intense training regimens to transform the artist's form into a bodybuilder or a mixed martial artist.	[[0.073,0.432,0.321,0.142,0.032]]	[0.073,0.432,0.321,0.142,0.032]	negative
1225	The family of an 8-year-old New Jersey boy says he was kicked out of Cub Scouts because he is transgender, a move that could open a new front in the debate over discrimination in Scouting.	[[0.136,0.68,0.163,0.016,0.005]]	[0.136,0.68,0.163,0.016,0.005]	negative
1226	Stronger employment protections for transgender people make good social policy and business sense.	[[0.052,0.261,0.336,0.278,0.072]]	[0.052,0.261,0.336,0.278,0.072]	neutral
1227	Supporting a transgender friend  is not only good manners but also about being an ally to those who too often face bias.	[[0.164,0.634,0.166,0.023,0.013]]	[0.164,0.634,0.166,0.023,0.013]	negative
1228	The U.S. military is considering options for the detention of a transgender soldier who is serving 35 years in prison for turning over secret files to WikiLeaks and has requested hormone therapy, including moving the private to a civilian prison, the Pentagon said on Wednesday.	[[0.133,0.625,0.203,0.03,0.009]]	[0.133,0.625,0.203,0.03,0.009]	negative
1229	A well-known Argentine activist for the rights of lesbians, gays, bisexual and transgender people (LGBTI) was found dead in her Buenos Aires apartment on Tuesday, the third transgender woman to have died violently in the country over the last month.	[[0.364,0.495,0.117,0.01,0.014]]	[0.364,0.495,0.117,0.01,0.014]	negative
1230	Lesbian, gay, bisexual and transgender (LGBT) people in the Philippines face extortion, violence and rape when seeking help from the police and do not trust law enforcement officers to protect them, a rights group said.	[[0.242,0.644,0.101,0.007,0.006]]	[0.242,0.644,0.101,0.007,0.006]	negative
1231	Legislation has been proposed in states across the country addressing the rights of lesbian, gay, bisexual and transgender people, including some proposals that critics say would legalize discrimination.	[[0.164,0.553,0.232,0.034,0.017]]	[0.164,0.553,0.232,0.034,0.017]	negative
1232	The 23-year old transgender model recalls coming to terms with her distinct (and undeniable) beauty.	[[0.044,0.17,0.239,0.439,0.109]]	[0.044,0.17,0.239,0.439,0.109]	positive
1233	Small businesses in North Carolina are already losing valuable business because of the new state law limiting protections for gay, lesbian, bisexual and transgender people.	[[0.389,0.507,0.075,0.011,0.017]]	[0.389,0.507,0.075,0.011,0.017]	negative
1234	Beyonce is supporting efforts to overturn a North Carolina law limiting legal protections to lesbian, gay, bisexual and transgender people.	[[0.127,0.539,0.274,0.043,0.017]]	[0.127,0.539,0.274,0.043,0.017]	negative
1235	Like the characters in her TV series "Transparent," which is nominated at this Sunday's Emmys, Jill Soloway understands the challenges of having a transgender parent: She based the show on personal experiences.	[[0.049,0.249,0.403,0.253,0.047]]	[0.049,0.249,0.403,0.253,0.047]	neutral
1236	For 20-year-old Payton McGarry, a transgender man and college student, the North Carolina law barring him from using public bathrooms consistent with his gender identity means a routine part of life now dictates his day.	[[0.107,0.533,0.227,0.109,0.024]]	[0.107,0.533,0.227,0.109,0.024]	negative
1237	An article on Wednesday about the growing acceptance of gay characters in television entertainment misstated the reaction of Bill O'Reilly, the Fox News host, when Chaz Bono became the first openly transgender contestant on ABC's ''Dancing With the Stars.''	[[0.118,0.605,0.24,0.025,0.011]]	[0.118,0.605,0.24,0.025,0.011]	negative
1238	U.S. military leaders have expressed reservations about any move to lift the Pentagon's ban on transgender people serving in the armed forces, an issue since Defense Secretary Ash Carter's suggestion that he is open to the idea, officials say.	[[0.084,0.628,0.23,0.045,0.012]]	[0.084,0.628,0.23,0.045,0.012]	negative
1239	U.S. Marine Joseph Scott Pemberton has been sentenced in the Philippines, to between six and 12 years in prison after being convicted of killing a transgender woman.	[[0.172,0.622,0.165,0.027,0.015]]	[0.172,0.622,0.165,0.027,0.015]	negative
1240	The A.C.L.U. writes that school administrators include transgender students in common spaces “without any doomsday prophecies ever coming to pass.”	[[0.08,0.568,0.332,0.015,0.005]]	[0.08,0.568,0.332,0.015,0.005]	negative
1241	Opponents of a new California law that provides transgender students certain rights in public schools have failed to gather enough voter signatures to place a referendum to repeal the law on the November ballot.	[[0.222,0.548,0.17,0.039,0.021]]	[0.222,0.548,0.17,0.039,0.021]	negative
1242	A complex legal dispute involving a transgender woman's pension rights over a period when her gender had not been officially recognized has divided Britain's Supreme Court, which referred the issue on Wednesday to the European Union's top court.	[[0.229,0.572,0.147,0.03,0.022]]	[0.229,0.572,0.147,0.03,0.022]	negative
1243	North Carolina Governor Pat McCrory slightly altered a new state law denounced as discriminatory with an executive order on Tuesday, but the Republican stood firm on a controversial provision restricting transgender bathroom access.	[[0.203,0.623,0.153,0.012,0.009]]	[0.203,0.623,0.153,0.012,0.009]	negative
1244	Here comes Chalice, a  transgender superhero hitting the comic-book world.	[[0.088,0.438,0.317,0.128,0.028]]	[0.088,0.438,0.317,0.128,0.028]	negative
1245	A conversation with Richard Gray, whose Fort Lauderdale tourism office is concentrating its gay outreach efforts on transgender visitors.	[[0.081,0.523,0.322,0.062,0.012]]	[0.081,0.523,0.322,0.062,0.012]	negative
1246	In coming out as a transgender woman, U.S. Olympic gold medalist and TV reality star Bruce Jenner made clear that while he is keen to help raise awareness about problems faced by the community, he is not self-appointing himself as a spokesman.	[[0.141,0.698,0.14,0.015,0.006]]	[0.141,0.698,0.14,0.015,0.006]	negative
1247	There's a lengthy waiting list for a place at Sweden's first retirement home for the lesbian, gay, bisexual and transgender community, its success highlighting a growing demand for accommodation specifically for elderly LGBT people.	[[0.193,0.634,0.118,0.042,0.013]]	[0.193,0.634,0.118,0.042,0.013]	negative
1248	For several years, transgender U.S. Army Captain Julia Harrison shunned military social events, anxious at the thought of having to wear the pants and coat of male service members despite identifying as a woman.	[[0.123,0.775,0.081,0.016,0.005]]	[0.123,0.775,0.081,0.016,0.005]	negative
1249	A Philippine court found a U.S. Marine guilty of killing a transgender woman on Tuesday, jailing him for six to 12 years in a case that has reignited debate over the American military presence in its former colony.	[[0.202,0.625,0.138,0.021,0.014]]	[0.202,0.625,0.138,0.021,0.014]	negative
1250	MEMORABLE CUSTOMERS Transgender patrons who share her taste in jewelry. ''	[[0.1,0.444,0.211,0.183,0.062]]	[0.1,0.444,0.211,0.183,0.062]	negative
1251	A Mississippi man accused of killing a transgender teen has pleaded guilty to murder in county court Tuesday.	[[0.219,0.634,0.119,0.015,0.012]]	[0.219,0.634,0.119,0.015,0.012]	negative
1252	The editorial page editor, Andrew Rosenthal, and Ernesto Londoño, an editorial board member, provide insight into the thinking behind the paper’s editorial series, Transgender Today.	[[0.359,0.429,0.092,0.05,0.069]]	[0.359,0.429,0.092,0.05,0.069]	negative
1253	A film selected for the 2010 Tribeca Film Festival called "Ticked-Off Trannies With Knives" hasn't been screened there yet, but it's already had that very effect on members of the transgender community and their supporters, prompting an advocacy group to call for the film's removal from the festival lineup as well as a rapid defense from its creators and festival organizers.	[[0.232,0.567,0.173,0.016,0.012]]	[0.232,0.567,0.173,0.016,0.012]	negative
1254	In his new book, the photographer Mark Seliger documents the transgender community drawn to the cultural melting pot of Christopher Street.	[[0.046,0.31,0.218,0.391,0.035]]	[0.046,0.31,0.218,0.391,0.035]	positive
1255	A Los Angeles high school on Friday opened the first gender-neutral restroom in the nation's second-largest school district, and likely the state, in a move geared toward accommodating transgender students.	[[0.094,0.551,0.297,0.043,0.014]]	[0.094,0.551,0.297,0.043,0.014]	negative
1256	Caitlyn Jenner has started an important national conversation about transgender issues, and none too soon for these Brooklyn high schoolers.	[[0.12,0.533,0.245,0.074,0.028]]	[0.12,0.533,0.245,0.074,0.028]	negative
1257	In the world of vocal groups, where singers are separated along bold gender lines with little room for gray, the Butterfly Music Transgender Chorus stands out.	[[0.091,0.752,0.125,0.026,0.005]]	[0.091,0.752,0.125,0.026,0.005]	negative
1258	Actress Laverne Cox is being cast as the first transgender person with a wax figure at a Madame Tussauds museum.	[[0.064,0.481,0.388,0.055,0.011]]	[0.064,0.481,0.388,0.055,0.011]	negative
1259	Attorneys for three transgender students want a federal judge to force a Pennsylvania school district to let the students use restrooms corresponding to their stated gender identities until a lawsuit over the issue is heard by the court or settled.	[[0.093,0.598,0.256,0.04,0.013]]	[0.093,0.598,0.256,0.04,0.013]	negative
1260	A transgender child actor will guest star on Wednesday night's "Modern Family."	[[0.047,0.286,0.4,0.228,0.038]]	[0.047,0.286,0.4,0.228,0.038]	neutral
1261	A soldier is accused of killing a transgender woman in West Texas, and the FBI is investigating whether it was a hate crime.	[[0.412,0.481,0.095,0.004,0.008]]	[0.412,0.481,0.095,0.004,0.008]	negative
1262	Barneys toasted transgender campaign; Galore celebrated new issue; Purple held its seasonal bash.	[[0.207,0.429,0.099,0.135,0.131]]	[0.207,0.429,0.099,0.135,0.131]	negative
1263	A transgender Oregon college student was assaulted at a private liberal arts school in Portland over the weekend in an attack that happened at about the same time a black student was punched by three white men, authorities said on Tuesday.	[[0.182,0.655,0.138,0.015,0.01]]	[0.182,0.655,0.138,0.015,0.01]	negative
1264	Representative Ileana Ros-Lehtinen of Florida, whose son is transgender, said her party was “lagging behind” on the issue.	[[0.343,0.537,0.075,0.017,0.028]]	[0.343,0.537,0.075,0.017,0.028]	negative
1265	The U.N. Security Council on Monday condemned the mass shooting at a Florida gay nightclub as the United States urged dozens of United Nations member states to drop their opposition to lesbian, gay, bisexual and transgender (LGBT) equality.	[[0.336,0.527,0.122,0.006,0.009]]	[0.336,0.527,0.122,0.006,0.009]	negative
1266	Transgender students cheered the Obama administration's directive on Friday requiring U.S. public schools to allow them to use toilets and locker rooms consistent with their gender identity while some school districts said they would not comply.	[[0.053,0.2,0.26,0.38,0.107]]	[0.053,0.2,0.26,0.38,0.107]	positive
1267	Subjects include a support group for transgender Latinas; residents coming back to Kissam Avenue on Staten Island; and the return of a storm-battered newspaper.	[[0.185,0.581,0.199,0.022,0.013]]	[0.185,0.581,0.199,0.022,0.013]	negative
1268	The Human Rights Campaign, a national organization that promotes equal rights for gay, lesbian, bisexual and transgender people, has persuaded Mr. Blankfein to be its first national corporate spokesman for same-sex marriage, an issue that will come up for a legislative vote in several states this year, including Washington and Maryland.	[[0.366,0.413,0.108,0.052,0.061]]	[0.366,0.413,0.108,0.052,0.061]	negative
1269	Trips are being canceled over a law in Mississippi that allows anti-gay discrimination and one in North Carolina that regulates transgender bathroom access.	[[0.076,0.464,0.363,0.076,0.021]]	[0.076,0.464,0.363,0.076,0.021]	negative
1270	A transgender inmate who says she was called "it" and "some kind of animal" by guards who watched her shower has won a legal victory that forces the Maryland prison system to better train for how to treat transgender people, advocates say.	[[0.221,0.536,0.105,0.074,0.063]]	[0.221,0.536,0.105,0.074,0.063]	negative
1271	A Texas appeals court on Thursday overturned a judge's ruling that had voided the marriage of a transgender widow whose firefighter husband died battling a blaze.	[[0.096,0.384,0.22,0.226,0.073]]	[0.096,0.384,0.22,0.226,0.073]	negative
1272	For a transgender woman whose imprisonment was traumatic and who is returning to her conservative hometown, re-entering society is an extra challenge.	[[0.039,0.227,0.228,0.459,0.046]]	[0.039,0.227,0.228,0.459,0.046]	positive
1273	The Israeli military says it has dismissed a transgender teenager who objected to joining the army on ideological grounds.	[[0.062,0.592,0.319,0.022,0.005]]	[0.062,0.592,0.319,0.022,0.005]	negative
1274	An Illinois judge recommended the denial of an injunction to bar transgender high school students from using the restrooms and locker rooms of their choice, saying the Constitution does not protect students against having to share those areas with transgender classmates.	[[0.211,0.6,0.12,0.043,0.026]]	[0.211,0.6,0.12,0.043,0.026]	negative
1275	Los Angeles tops the list of U.S. cities most friendly to lesbians, gays, bisexuals and transgender people, according to a newly compiled "Queer Index" released on Wednesday by an online news site.	[[0.288,0.624,0.078,0.005,0.005]]	[0.288,0.624,0.078,0.005,0.005]	negative
1276	India's eastern Odisha state is the first region in the country to give transgender people social welfare benefits - such as a pension, housing and food grains - usually allocated for only the most impoverished, an official said on Thursday.	[[0.1,0.657,0.197,0.034,0.011]]	[0.1,0.657,0.197,0.034,0.011]	negative
1277	A federal judge in Texas on Saturday ordered a halt to another Obama administration effort to strengthen transgender rights, this time over health rules that social conservatives say could force doctors to violate their religious beliefs.	[[0.28,0.575,0.117,0.012,0.016]]	[0.28,0.575,0.117,0.012,0.016]	negative
1278	The British government is advising lesbian, gay, bisexual and transgender citizens to pay special attention when traveling to North Carolina and Mississippi.	[[0.115,0.75,0.121,0.01,0.004]]	[0.115,0.75,0.121,0.01,0.004]	negative
1279	A teen's struggle over identity is approached with humor as well as gravity in "About Ray," the latest movie to focus on transgender issues as the subject of gender fluidity becomes a prime time debate.	[[0.007,0.012,0.07,0.703,0.208]]	[0.007,0.012,0.07,0.703,0.208]	positive
1280	Death certificates in California would be changed to reflect the gender identity of people at the time of their death rather than their sex at birth under a bill sent to Governor Jerry Brown on Thursday, the latest effort by the state to further the rights of transgender residents.	[[0.186,0.651,0.137,0.016,0.01]]	[0.186,0.651,0.137,0.016,0.01]	negative
1281	Broadway Backwards, an annual benefit for Broadway Cares/Equity Fights AIDS and the Lesbian, Gay, Bisexual & Transgender Community Center, re-interprets the songs of musical theater by featuring women singing songs originally written for men and men singing songs written for women.	[[0.34,0.496,0.122,0.021,0.021]]	[0.34,0.496,0.122,0.021,0.021]	negative
1282	A 16-year-old transgender girl who spoke on YouTube about being bullied at school in Southern California killed herself, a support group said, raising questions about what educators can and should do to support students who change gender identity.	[[0.108,0.646,0.23,0.011,0.005]]	[0.108,0.646,0.23,0.011,0.005]	negative
1283	Top Texas Republicans are eager to bring a fight that sparked upheaval and business boycotts in North Carolina to the country's largest conservative state, unveiling Thursday a bill that would ban transgender people from using the bathroom of their choice.	[[0.216,0.596,0.148,0.024,0.017]]	[0.216,0.596,0.148,0.024,0.017]	negative
1284	Schools can't prevent transgender students from using the restrooms that correspond with their gender identities without violating federal law, the Obama administration says.	[[0.109,0.596,0.238,0.041,0.016]]	[0.109,0.596,0.238,0.041,0.016]	negative
1285	A geriatrician reflects on the challenges facing the aging generation of gay, lesbian, bisexual and transgender people who are often more isolated than their heterosexual peers.	[[0.156,0.487,0.236,0.084,0.037]]	[0.156,0.487,0.236,0.084,0.037]	negative
1286	San Francisco police are looking for a transgender woman who allegedly threatened a security guard with a hatchet after stealing a handbag from a department store.	[[0.032,0.328,0.587,0.047,0.006]]	[0.032,0.328,0.587,0.047,0.006]	neutral
1287	Maine's corrections commissioner says state and federal experts will review policies and procedures following the suicide of a 16-year-old transgender boy.	[[0.173,0.653,0.148,0.016,0.01]]	[0.173,0.653,0.148,0.016,0.01]	negative
1288	Thailand's constitution will include the term "third gender" for the first time, a member of a panel drafting a new charter said on Thursday, in a move to empower transgender and gay communities and ensure them fairer legal treatment.	[[0.109,0.577,0.251,0.046,0.016]]	[0.109,0.577,0.251,0.046,0.016]	negative
1289	A federal trial on the legality of a North Carolina law limiting which restrooms transgender people can use in schools and government buildings has been pushed back until at least late summer.	[[0.235,0.556,0.157,0.031,0.022]]	[0.235,0.556,0.157,0.031,0.022]	negative
1290	The Pentagon's current regulations banning transgender individuals from serving in the military are outdated, Defense Secretary Ash Carter said Monday, ordering a six-month study aimed at formally ending one of the last gender- or sexuality-based barriers to military service.	[[0.347,0.51,0.125,0.007,0.01]]	[0.347,0.51,0.125,0.007,0.01]	negative
