id	context	predictions	aggregatedPredictions	category
625	The Arkansas Supreme Court delayed its ruling until at least Tuesday on whether same-sex couples should be allowed to wed, even as more than 150 gay and lesbian couples were married at a county courthouse in the capital city of Little Rock.	[[0.251,0.574,0.137,0.022,0.016]]	[0.251,0.574,0.137,0.022,0.016]	negative
626	Habibah, a Nigerian lesbian, was forced by her family to marry a man, who raped her on their wedding night, while Somadina was told she would die early because she calls herself queer.	[[0.205,0.557,0.157,0.046,0.035]]	[0.205,0.557,0.157,0.046,0.035]	negative
627	U.S. lawmakers in both houses of Congress introduced on Thursday a bill to protect and promote the rights of the international lesbian, gay, bisexual and transgender (LGBT) community.	[[0.134,0.626,0.184,0.04,0.017]]	[0.134,0.626,0.184,0.04,0.017]	negative
628	Azerbaijan, Russia and Armenia are the worst countries in Europe for lesbian, gay, bisexual, transgender and intersex (LGBTI) rights, but violence against LGBTI people remains rife across the continent, a rights group said late on Sunday.	[[0.503,0.34,0.135,0.007,0.014]]	[0.503,0.34,0.135,0.007,0.014]	very negative
629	The television shows "True Blood," "Glee" and "Mad Men," and the films "I Love You, Man" and "Precious: Based on the Novel 'Push' By Sapphire," are among the nominees for the Gay & Lesbian Alliance Against Defamation's annual GLAAD Media Awards, the group announced.	[[0.016,0.067,0.164,0.659,0.095]]	[0.016,0.067,0.164,0.659,0.095]	positive
630	Thailand has a government-sponsored campaign aimed at gay and lesbian travelers, and is also marketing itself to Muslims.	[[0.154,0.566,0.198,0.055,0.028]]	[0.154,0.566,0.198,0.055,0.028]	negative
631	New York Governor Andrew Cuomo on Tuesday banned non-essential state travel to Indiana in support of lesbian, gay, bisexual and transgender citizens.	[[0.192,0.643,0.147,0.01,0.008]]	[0.192,0.643,0.147,0.01,0.008]	negative
632	To understand these changes, a number of lesbian, gay, bisexual and transgender locals shared their thoughts on what unites, divides and defines the gay community today.	[[0.193,0.668,0.123,0.01,0.006]]	[0.193,0.668,0.123,0.01,0.006]	negative
633	Colombia has taken a major step recognizing the rights of same-sex couples after the country's constitutional court allowed a lesbian couple to adopt a child born to one of its members.	[[0.108,0.446,0.292,0.114,0.04]]	[0.108,0.446,0.292,0.114,0.04]	negative
634	The Islamic State extremist group has claimed responsibility for killing at least 30 people for sodomy, the head of an international gay rights organization said Monday at the first-ever U.N. Security Council meeting spotlighting violence and discrimination against lesbians, gays, bisexuals and transgender people.	[[0.352,0.47,0.16,0.008,0.01]]	[0.352,0.47,0.16,0.008,0.01]	negative
635	Los Angeles Lesbian, Gay, Bisexual and Transgender Centre welcomes Bruce Jenner's transition to Caitlin at a crucial time.	[[0.238,0.462,0.092,0.113,0.095]]	[0.238,0.462,0.092,0.113,0.095]	negative
636	Utah state officials are challenging a decision made by a Utah judge to a take a baby away from lesbian foster parents and place her with a heterosexual couple for the child's well-being.	[[0.082,0.47,0.304,0.116,0.028]]	[0.082,0.47,0.304,0.116,0.028]	negative
637	President Obama on Wednesday signed legislation ending the military’s ban on service by gays and lesbians.	[[0.193,0.593,0.124,0.054,0.035]]	[0.193,0.593,0.124,0.054,0.035]	negative
638	Nearly half of gay and lesbian couples living together in the United States are married a year after the Supreme Court's decision to legalize same-sex marriage across the country, according to a Gallup study released on Wednesday.	[[0.087,0.665,0.221,0.02,0.006]]	[0.087,0.665,0.221,0.02,0.006]	negative
639	An economic backlash broadened Tuesday against a North Carolina law that critics say discriminates against lesbian, gay, bisexual and transgender people with PayPal announcing it has canceled a major expansion in the state.	[[0.509,0.387,0.087,0.005,0.013]]	[0.509,0.387,0.087,0.005,0.013]	very negative
640	The National Park Service is launching an initiative to make places and people of significance to the history of lesbian, gay, transgender and bisexual Americans part of the national narrative.	[[0.094,0.565,0.251,0.07,0.019]]	[0.094,0.565,0.251,0.07,0.019]	negative
641	Ireland's church said it would be "a grave injustice" if gay and lesbian couples were granted equality in marriage as it began an uphill battle to persuade voters to reject same sex marriage in a referendum  next year.	[[0.099,0.499,0.262,0.116,0.024]]	[0.099,0.499,0.262,0.116,0.024]	negative
642	The rainbow colors two Swedish athletes painted their fingernails in support of gays and lesbians sent a clear message and brought a swift rebuke from a Russian star, perhaps even a glimpse of what's to come at the Sochi Olympics.	[[0.073,0.256,0.208,0.359,0.103]]	[0.073,0.256,0.208,0.359,0.103]	positive
643	PayPal Holdings Inc on Tuesday canceled plans to open a global operations center in Charlotte, North Carolina and invest $3.6 million in the area after the state passed a controversial law targeting lesbian, gay, bisexual and transgender (LGBT) citizens.	[[0.262,0.595,0.118,0.012,0.013]]	[0.262,0.595,0.118,0.012,0.013]	negative
644	Gay, lesbian, bisexual and transgender Ugandans can face a barrage of discrimination and sometimes violence in their everyday lives, but scores of them turned out to march in a gay pride parade Saturday.	[[0.125,0.567,0.262,0.033,0.013]]	[0.125,0.567,0.262,0.033,0.013]	negative
645	Overview | Should gays and lesbians be allowed to serve openly in the military?	[[0.147,0.637,0.193,0.014,0.009]]	[0.147,0.637,0.193,0.014,0.009]	negative
646	A majority of Americans now believe that government officials who issue marriage licenses should be required to issue them to gay and lesbian couples even if they have religious objections to their marriages, according to a new Associated Press-GfK poll.	[[0.163,0.63,0.151,0.044,0.012]]	[0.163,0.63,0.151,0.044,0.012]	negative
647	Frustrated by what he saw as the non-inclusive world of lesbian, gay, bisexual, transgender and queer (LGBTQ) mobile apps, a Harvard student set out to create one that would be truly inclusive of all genders.	[[0.128,0.545,0.264,0.047,0.016]]	[0.128,0.545,0.264,0.047,0.016]	negative
648	The owners of an upstate New York wedding venue fined $13,000 for refusing to host a lesbian wedding say they will not appeal a court ruling affirming that they violated the state's anti-discrimination law.	[[0.175,0.648,0.147,0.018,0.013]]	[0.175,0.648,0.147,0.018,0.013]	negative
649	A lesbian couple received a marriage license in Texas despite a statewide ban on gay marriage, setting off swift appeals from the state's Republican attorney general and fast action by the Texas Supreme Court.	[[0.243,0.628,0.105,0.014,0.011]]	[0.243,0.628,0.105,0.014,0.011]	negative
650	Costa Rica's social security system has agreed to extend medical benefits to same-sex couples, in a fresh step toward equal rights for gays and lesbians in Latin America.	[[0.01,0.028,0.185,0.635,0.142]]	[0.01,0.028,0.185,0.635,0.142]	positive
651	The Ugandan president has said he wants an anti-gay bill shelved for further study but described gays as abnormal and said some lesbians may be victims of "sexual starvation", according to a letter he sent to the speaker of parliament.	[[0.231,0.63,0.122,0.01,0.007]]	[0.231,0.63,0.122,0.01,0.007]	negative
652	A teen transitioning from male to female, her single mother and her lesbian grandmother live under one roof in New York City.	[[0.064,0.377,0.31,0.209,0.04]]	[0.064,0.377,0.31,0.209,0.04]	negative
653	As online social networks have surged in popularity with gay men and lesbians, many gay social groups are in decline, with an attendant drop in fund-raising for gay causes.	[[0.167,0.591,0.216,0.017,0.009]]	[0.167,0.591,0.216,0.017,0.009]	negative
654	Its players participated in a video for the It Gets Better Project, an effort to combat the growing suicide rate among gay and lesbian teenagers.	[[0.071,0.213,0.223,0.379,0.113]]	[0.071,0.213,0.223,0.379,0.113]	positive
655	An increasingly popular tax credit program includes more than 100 religious-based institutions that prohibit gay, lesbian or bisexual students to attend.	[[0.205,0.503,0.158,0.088,0.045]]	[0.205,0.503,0.158,0.088,0.045]	negative
656	As the country's Supreme Court backtracks on gay, lesbian, bisexual and transgender rights, activism will make all the difference.	[[0.111,0.538,0.276,0.061,0.015]]	[0.111,0.538,0.276,0.061,0.015]	negative
657	The law will take effect in 30 days, making New York the sixth state where gay and lesbian couples can wed and giving the gay-rights movement new momentum.	[[0.137,0.638,0.183,0.031,0.012]]	[0.137,0.638,0.183,0.031,0.012]	negative
658	He enlisted in 2002, served two tours in Iraq, and is now back in the United States, where he is a member of OutServe, an organization of gay and lesbian members of the United States armed services.	[[0.298,0.632,0.057,0.007,0.007]]	[0.298,0.632,0.057,0.007,0.007]	negative
659	Glitter bombing is the latest act of political theater from the lesbian, gay, bisexual and transgender rights movement.	[[0.091,0.504,0.325,0.061,0.019]]	[0.091,0.504,0.325,0.061,0.019]	negative
660	School districts will have until next January to begin implementing the new law, which was also promoted in part as a way to combat bullying of gay and lesbian students.	[[0.251,0.539,0.16,0.028,0.022]]	[0.251,0.539,0.16,0.028,0.022]	negative
661	The television network that gets the most praise from an advocacy group that monitors content featuring gays, lesbians and transgender people has "family" in its name and targets an audience of teenage girls and young women.	[[0.053,0.258,0.335,0.303,0.051]]	[0.053,0.258,0.335,0.303,0.051]	neutral
662	The Pentagon has extended its equal opportunity policy to gay and lesbian troops, granting them an added layer of protection from discrimination and harassment.	[[0.219,0.602,0.123,0.034,0.021]]	[0.219,0.602,0.123,0.034,0.021]	negative
663	Several hundred gays, lesbians and transgender people held a Gay Pride rally Saturday in the Philippine capital to push for LGBT rights and to celebrate the U.S. Supreme Court decision recognizing gay marriages in all U.S. states as a victory for their cause.	[[0.32,0.508,0.147,0.011,0.015]]	[0.32,0.508,0.147,0.011,0.015]	negative
664	Two teenagers eager to find social success pretend to be a lesbian couple in “Faking It,” a new MTV sitcom.	[[0.085,0.58,0.283,0.041,0.011]]	[0.085,0.58,0.283,0.041,0.011]	negative
665	Days after the closing of the Sochi Winter Olympics, a gay sports organisation's plan to hold Russia's first open Lesbian, Gay, Bisexual and Transgender athletic competition was under threat from bureaucratic barriers it said stemmed from discrimination.	[[0.103,0.478,0.301,0.096,0.024]]	[0.103,0.478,0.301,0.096,0.024]	negative
666	Lisa Cholodenko’s “Kids Are All Right” explores an unexpected twist in a lesbian relationship.	[[0.005,0.016,0.247,0.668,0.064]]	[0.005,0.016,0.247,0.668,0.064]	positive
667	Gay pride parades held around the nation Sunday drew huge crowds of gay, lesbian, bisexual and transgender people and their supporters who celebrated after a year of numerous same-sex marriage victories.	[[0.106,0.597,0.225,0.054,0.018]]	[0.106,0.597,0.225,0.054,0.018]	negative
668	The move would place the party in line with President Obama, who is the first sitting president to declare that gays and lesbians should be able to marry.	[[0.153,0.674,0.13,0.033,0.011]]	[0.153,0.674,0.13,0.033,0.011]	negative
669	The Minnesota Vikings will suspend special teams coordinator Mike Priefer without pay for three games this season and donate $100,000 to lesbian, gay, bisexual and transgender rights groups, in response to former punter Chris Kluwe's allegations of anti-gay slurs and taunts made by Priefer.	[[0.286,0.557,0.128,0.017,0.012]]	[0.286,0.557,0.128,0.017,0.012]	negative
670	ALBANY -- Lawmakers voted late Friday to legalize same-sex marriage, making New York the largest state where gay and lesbian couples will be able to wed and giving the national gay-rights movement new momentum from the state where it was born.	[[0.289,0.596,0.099,0.007,0.009]]	[0.289,0.596,0.099,0.007,0.009]	negative
671	The Arkansas House of Representatives on Tuesday passed a religious freedom bill similar to one recently approved in Indiana, over protests from critics who say it could open the door to discrimination against gays and lesbians.	[[0.189,0.644,0.14,0.016,0.011]]	[0.189,0.644,0.14,0.016,0.011]	negative
672	The Indianapolis-based organization joined Indiana Competes, a coalition of business working to persuade Indiana lawmakers to protect the rights of lesbian, gay, bisexual and transgender people.	[[0.169,0.659,0.14,0.02,0.012]]	[0.169,0.659,0.14,0.02,0.012]	negative
673	President Barack Obama is calling for an end to psychiatric therapy treatments aimed at changing the sexual orientation or gender identity of gay, lesbian and transgender youth.	[[0.287,0.57,0.103,0.02,0.02]]	[0.287,0.57,0.103,0.02,0.02]	negative
674	If elected president, Michele Bachmann said over the weekend, she would favor reinstating the ban on openly gay or lesbian people serving in the military, a policy known as ''don't ask, don't tell.''	[[0.156,0.611,0.196,0.027,0.01]]	[0.156,0.611,0.196,0.027,0.01]	negative
675	Mississippi Attorney General Jim Hood has asked the state Supreme Court to allow a lesbian couple to seek a divorce.	[[0.177,0.625,0.14,0.036,0.022]]	[0.177,0.625,0.14,0.036,0.022]	negative
676	Lesbian romance "Carol" and Cold War drama "Bridge of Spies" led the running for Britain's British Academy of Film and Television Arts (BAFTA) awards on Friday, securing nine nominations each.	[[0.111,0.546,0.248,0.073,0.023]]	[0.111,0.546,0.248,0.073,0.023]	negative
677	LOS ANGELES - For years CBS has lagged behind other television networks in its inclusion of gay, lesbian and transgender characters.	[[0.138,0.538,0.262,0.042,0.02]]	[0.138,0.538,0.262,0.042,0.02]	negative
678	It is impossible for the Boy Scouts to square the group’s values of openness and strong moral character with its retrograde policy toward gay boys and gay and lesbian adults.	[[0.18,0.551,0.192,0.05,0.026]]	[0.18,0.551,0.192,0.05,0.026]	negative
679	A rabbi who is the spiritual leader at Colby College marries the communications associate of Keshet, a Boston-based advocacy group for gay, lesbian, bisexual and transgender Jews.	[[0.133,0.598,0.205,0.045,0.019]]	[0.133,0.598,0.205,0.045,0.019]	negative
680	Ohio State University has changed its mind and will allow its mascot to march in an upcoming parade celebrating Lesbian, Gay, Bisexual and Transgender Pride Month.	[[0.132,0.589,0.201,0.054,0.024]]	[0.132,0.589,0.201,0.054,0.024]	negative
681	U.S. companies took to social media on Wednesday to denounce new laws enacted by southern states that target the lesbian, gay, bisexual and transgender (LGBT) community.	[[0.091,0.544,0.296,0.053,0.016]]	[0.091,0.544,0.296,0.053,0.016]	negative
682	He was a founder of The National Lesbian and Gay Task Force as well as of The Stonewall Democratic Club and The Village Reform Democratic Club.	[[0.133,0.707,0.135,0.018,0.007]]	[0.133,0.707,0.135,0.018,0.007]	negative
683	Shannon is fresh out of sex rehab when her younger, overly optimistic lesbian sister Martha lands her a job as a maid at Fresno Suites, the local hotel.	[[0.013,0.037,0.229,0.58,0.141]]	[0.013,0.037,0.229,0.58,0.141]	positive
684	Likely Democratic presidential candidate Martin O'Malley says it's "shameful" for Republicans to support an Indiana law that critics see as legalizing discrimination against gays and lesbians.	[[0.23,0.541,0.174,0.035,0.02]]	[0.23,0.541,0.174,0.035,0.02]	negative
685	A national soccer star and a well-known lesbian human rights activist, she had been beaten up, gang-raped and stabbed 25 times in the face, chest and legs - even under the feet.	[[0.266,0.515,0.141,0.046,0.032]]	[0.266,0.515,0.141,0.046,0.032]	negative
686	The Marine commandant said he would not force his troops to bunk with gay Marines and would give them separate rooms if Congress allowed gay men and lesbians to serve openly in the military.	[[0.172,0.613,0.169,0.032,0.014]]	[0.172,0.613,0.169,0.032,0.014]	negative
687	A New Mexico judge on Monday declared same-sex marriage legal, ordering the clerk of the state's most populous county to join two other counties in issuing licenses for gay and lesbian couples.	[[0.18,0.641,0.147,0.021,0.011]]	[0.18,0.641,0.147,0.021,0.011]	negative
688	Costa Rica hoisted the gay pride flag at the presidential palace on Friday in a landmark act of solidarity with the gay, lesbian and transgender community in the Americas.	[[0.203,0.634,0.137,0.014,0.011]]	[0.203,0.634,0.137,0.014,0.011]	negative
689	Universities, charities and hospitals affiliated with churches that oppose same-sex marriage are facing the thorny question of whether they have an obligation &#8212; morally or legally &#8212; to extend health care benefits to spouses of gay and lesbian employees in states where they now are allowed to marry.	[[0.261,0.543,0.135,0.033,0.028]]	[0.261,0.543,0.135,0.033,0.028]	negative
690	Gov. Mike Pence, Republican of Indiana, says that the religious freedom law passed in the state was never intended to give a “license to discriminate” against gay and lesbian couples.	[[0.348,0.52,0.09,0.017,0.026]]	[0.348,0.52,0.09,0.017,0.026]	negative
691	Ms. Grier became a revered figure to several generations of lesbian writers and readers after founding Naiad Press in 1973 with three other women.	[[0.082,0.685,0.217,0.012,0.004]]	[0.082,0.685,0.217,0.012,0.004]	negative
692	Growing acceptance and legalization of same-sex marriages in the United States and around the globe will fuel the travel and hospitality industries and boost spending by lesbian, gay, bisexual and transgender consumers, experts say.7	[[0.236,0.627,0.103,0.019,0.015]]	[0.236,0.627,0.103,0.019,0.015]	negative
693	Tens of thousands of people converged Saturday on Indianapolis for an annual parade celebrating the lesbian-gay-bisexual-transgender community only months after a stinging debate over Indiana's new religious objections law.	[[0.162,0.653,0.145,0.025,0.015]]	[0.162,0.653,0.145,0.025,0.015]	negative
694	A look at some of the films at this annual festival celebrating movies with lesbian, gay, bisexual and transgender material.	[[0.093,0.558,0.287,0.049,0.012]]	[0.093,0.558,0.287,0.049,0.012]	negative
695	Religious groups in Puerto Rico are protesting proposed laws that would allow gay and lesbian couples to adopt and would establish a public school curriculum examining gender issues including sexual orientation.	[[0.15,0.653,0.158,0.025,0.013]]	[0.15,0.653,0.158,0.025,0.013]	negative
696	Jason Collins says he is proud of the NCAA's "bold" leadership against Indiana's religious objections law, and the association should avoid putting future Final Fours in states that do not protect the rights of gays and lesbians.	[[0.173,0.487,0.239,0.064,0.038]]	[0.173,0.487,0.239,0.064,0.038]	negative
697	A U.S. intelligence community that once forced out gays and lesbians for security reasons now sees inclusivity as the best way to protect the country, and seeks to recruit spies from a wider talent pool that includes the LGBT community.	[[0.017,0.066,0.259,0.546,0.112]]	[0.017,0.066,0.259,0.546,0.112]	positive
698	George J. Mitchell, a former senator who presided over power-sharing negotiations in Northern Ireland, has been named grand marshal of the parade, which will include two gay and lesbian groups.	[[0.177,0.606,0.162,0.035,0.02]]	[0.177,0.606,0.162,0.035,0.02]	negative
699	Another financial titan has decided to extend a benefit that will put its gay and lesbian employees on equal footing with their heterosexual co-workers.	[[0.167,0.647,0.143,0.029,0.014]]	[0.167,0.647,0.143,0.029,0.014]	negative
700	A little more than a year ago, Police Department officials reconstituted a committee with representatives of the lesbian, gay, bisexual and transgender populations.	[[0.192,0.648,0.142,0.011,0.007]]	[0.192,0.648,0.142,0.011,0.007]	negative
701	The county clerk in the New Mexico state capital and the heart of this state's gay rights movement began issuing marriage licenses to gay and lesbian couples Friday, a court-ordered move that came just two days after a county clerk on the other end of the state decided on his own to recognize same-sex marriage.	[[0.281,0.595,0.097,0.014,0.013]]	[0.281,0.595,0.097,0.014,0.013]	negative
702	The state of Indiana must recognize a lesbian couple's out-of-state marriage throughout their legal fight to have one of the women named as a spouse on her terminally ill partner's death certificate, a judge ruled Thursday.	[[0.139,0.653,0.163,0.032,0.013]]	[0.139,0.653,0.163,0.032,0.013]	negative
703	For centuries, the semiotics of the rainbow have evolved through the fields of art, science and beyond, but have only more recently been associated with the lesbian-gay-bisexual-transgender community.	[[0.054,0.548,0.318,0.07,0.01]]	[0.054,0.548,0.318,0.07,0.01]	negative
704	U.S. President Barack Obama called on Wednesday for an end to psychiatric therapies that seek to change the sexual orientation of gay, lesbian and transgender youth, the White House said.	[[0.16,0.647,0.167,0.016,0.01]]	[0.16,0.647,0.167,0.016,0.01]	negative
705	Transgender people can be especially vulnerable to harassment and attacks and shouldn't be equated with gays and lesbians by U.S. immigration officials determining whether to grant asylum, a federal appeals court said Thursday.	[[0.166,0.512,0.208,0.081,0.033]]	[0.166,0.512,0.208,0.081,0.033]	negative
706	The St. Patrick's Day parade in Boston will make history this Sunday as two gay and lesbian groups join the fun.	[[0.061,0.24,0.247,0.357,0.095]]	[0.061,0.24,0.247,0.357,0.095]	positive
707	A lesbian is the narrator.	[[0.033,0.225,0.455,0.257,0.031]]	[0.033,0.225,0.455,0.257,0.031]	neutral
708	Deutsche Bank is freezing plans to create 250 new jobs in North Carolina after the state enacted a law last month that opponents say discriminates against lesbian, gay, bisexual and transgender citizens.	[[0.267,0.582,0.131,0.01,0.01]]	[0.267,0.582,0.131,0.01,0.01]	negative
709	A rural New York wedding venue whose owners were fined $13,000 for refusing to host a lesbian wedding has stopped booking ceremonies.	[[0.098,0.453,0.276,0.139,0.035]]	[0.098,0.453,0.276,0.139,0.035]	negative
710	The U.N. human rights chief said in a new report that lesbians, gays, bisexuals and transgender people are victims of "pervasive, violent abuse, harassment and discrimination" in all regions of the world and cites hundreds of hate-related killings.	[[0.201,0.637,0.123,0.025,0.015]]	[0.201,0.637,0.123,0.025,0.015]	negative
711	Gay and lesbian groups have called on voters in the Philippines to boycott boxing icon Manny Pacquiao as he bids for a Senate seat, after he described gays as "worse than animals".	[[0.271,0.583,0.125,0.013,0.008]]	[0.271,0.583,0.125,0.013,0.008]	negative
712	Over 70 countries have anti-gay laws which is one reason why Samantha Power, the U.S. ambassador to the United Nations, decided to take 17 U.N. ambassadors to the theater Tuesday night to see the Tony Award-winning play "Fun Home" whose main character is a lesbian with a closeted gay dad.	[[0.219,0.616,0.141,0.014,0.01]]	[0.219,0.616,0.141,0.014,0.01]	negative
713	A transgender teenager from Southern California committed suicide after going online to complain about being bullied at her high school, the head of a gay and lesbian group said on Friday.	[[0.111,0.64,0.192,0.041,0.016]]	[0.111,0.64,0.192,0.041,0.016]	negative
714	Lloyds Banking Group was named on Thursday as Britain's best employer for lesbian, gay, bisexual and transgender (LGBT) people in a nationwide workplace equality index, followed by law firm Pinsent Masons and J.P. Morgan bank.	[[0.181,0.609,0.179,0.02,0.01]]	[0.181,0.609,0.179,0.02,0.01]	negative
715	Through two decades of debate on whether America's gays and lesbians should have the right to marry, opponents of such unions depicted their resistance as "defense of marriage."	[[0.159,0.68,0.104,0.037,0.02]]	[0.159,0.68,0.104,0.037,0.02]	negative
716	Twice a month, Big Apple Ranch, a gay-and-lesbian dance party, attracts a diverse mix of beginners and regulars (cowboy attire is optional).	[[0.082,0.302,0.254,0.278,0.084]]	[0.082,0.302,0.254,0.278,0.084]	negative
717	Tuesday is a potential watershed moment for America's gay and lesbian couples.	[[0.045,0.184,0.3,0.38,0.09]]	[0.045,0.184,0.3,0.38,0.09]	positive
718	The Fox TV musical-comedy “Glee” was among the winners at the 21st annual Media Awards ceremony of the Gay and Lesbian Alliance Against Defamation in Los Angeles.	[[0.127,0.655,0.196,0.015,0.007]]	[0.127,0.655,0.196,0.015,0.007]	negative
719	Of all the broadcast networks, Fox is the most inclusive of gay and lesbian characters on its prime time shows, and CBS is the least inclusive, according to a study released on Wednesday by the Gay & Lesbian Alliance Against Defamation, or GLAAD.	[[0.243,0.483,0.258,0.01,0.006]]	[0.243,0.483,0.258,0.01,0.006]	negative
720	Photos from a recent superhero costume party and leading gay and lesbian comic characters.	[[0.039,0.217,0.447,0.257,0.041]]	[0.039,0.217,0.447,0.257,0.041]	neutral
721	But when her lesbian moms decide to move the family to a conservative suburban town, Tru's life becomes complicated by sexual politics, closed minds and closeted friends.	[[0.077,0.342,0.268,0.261,0.052]]	[0.077,0.342,0.268,0.261,0.052]	negative
722	Her electrifying performance as Leah, a pregnant lesbian confronted by an unspeakable evil, brings out a primal terror	[[0.094,0.293,0.23,0.266,0.117]]	[0.094,0.293,0.23,0.266,0.117]	negative
723	The new leadership at one of Chicago’s premier advocacy organizations for gay men and lesbians is rebuilding after accusations that it mismanaged federal grant money.	[[0.208,0.627,0.127,0.023,0.014]]	[0.208,0.627,0.127,0.023,0.014]	negative
724	Others are being brought to life as lesbian or transgender.	[[0.048,0.208,0.437,0.257,0.049]]	[0.048,0.208,0.437,0.257,0.049]	neutral
725	Arkansas Gov. Asa Hutchinson said Thursday he would sign into law a religious protection measure that opponents have said amounts to a license to discriminate against gays and lesbians in the state.	[[0.187,0.601,0.17,0.026,0.016]]	[0.187,0.601,0.17,0.026,0.016]	negative
726	NBA Commissioner Adam Silver said Friday a North Carolina law that limits anti-discrimination protections for lesbian, gay and transgender people remains "problematic" for the league, but he said there is no decision on moving next year's All-Star Game out of Charlotte.	[[0.317,0.494,0.157,0.017,0.015]]	[0.317,0.494,0.157,0.017,0.015]	negative
727	Lawmakers voted late Friday to legalize same-sex marriage, making New York the largest state where gay and lesbian couples will be able to wed.	[[0.2,0.585,0.167,0.029,0.019]]	[0.2,0.585,0.167,0.029,0.019]	negative
728	And as someone who has called for the defunding of an educational Planned Parenthood program and banning library book displays supporting Gay and Lesbian Pride Month, she is hardly in her party's left wing.	[[0.218,0.665,0.07,0.034,0.013]]	[0.218,0.665,0.07,0.034,0.013]	negative
729	From bathrooms and beauty pageants to diplomatic disputes and Donald Trump's U.S. presidential victory, 2016 was a turbulent year for lesbian, gay, bisexual, transgender and intersex (LGBTI) people worldwide.	[[0.23,0.571,0.157,0.025,0.017]]	[0.23,0.571,0.157,0.025,0.017]	negative
730	Republican Arkansas Governor Asa Hutchinson on Wednesday rejected a religion bill he had said he would sign into law, reversing course after a national firestorm of criticism assailing such legislation as discriminating against gays and lesbians.	[[0.572,0.338,0.074,0.005,0.012]]	[0.572,0.338,0.074,0.005,0.012]	very negative
731	Fewer people are attending a world-renowned furniture market in North Carolina, where state law defines which bathrooms people can use and limits legal protections for lesbian, gay, bisexual and transgender people.	[[0.2,0.602,0.154,0.027,0.016]]	[0.2,0.602,0.154,0.027,0.016]	negative
732	Hillary Clinton's presidential campaign was endorsed Tuesday by the nation's largest lesbian, gay, bisexual and transgender civil rights organization.	[[0.17,0.652,0.159,0.012,0.008]]	[0.17,0.652,0.159,0.012,0.008]	negative
733	For gay men and lesbians, the series of events outlined in the complaint hits very close to home.	[[0.042,0.186,0.177,0.519,0.076]]	[0.042,0.186,0.177,0.519,0.076]	positive
734	The inevitable lesbian overtones were largely ignored until the mid- to late 1930s, when Japanese officials were alarmed to a point that a ban on contact between the "male" cast members and their passionate female fans was imposed.	[[0.194,0.598,0.182,0.016,0.01]]	[0.194,0.598,0.182,0.016,0.01]	negative
735	Gospel singer Kim Burrell says she makes "no excuses or apologies" for a sermon at a Houston church where she referred to gays and lesbians as perverted.	[[0.203,0.579,0.162,0.035,0.02]]	[0.203,0.579,0.162,0.035,0.02]	negative
736	Gay, lesbian, bisexual and transgender teenagers talk about their lives in this weeklong series.	[[0.088,0.596,0.267,0.038,0.011]]	[0.088,0.596,0.267,0.038,0.011]	negative
737	While "Pariah" tells the coming-out story of a young African-American lesbian in Brooklyn, its director, Dee Rees, sought to make a film with broader themes.	[[0.023,0.099,0.157,0.638,0.083]]	[0.023,0.099,0.157,0.638,0.083]	positive
738	Western regions top the list, in perhaps the most detailed analysis yet of the demography of gay and lesbian America.	[[0.029,0.093,0.255,0.513,0.11]]	[0.029,0.093,0.255,0.513,0.11]	positive
739	A mother finds herself caught in a Thanksgiving quandary involving her parents and her lesbian daughter.	[[0.027,0.162,0.533,0.253,0.025]]	[0.027,0.162,0.533,0.253,0.025]	neutral
740	Following is the first set of responses from Kai Wright, the author of "Drifting Toward Love: Black, Brown, Gay and Coming of Age on the Streets of New York" (Beacon Press, January 2008), who is responding to readers' questions about gay youth in New York City; the challenges they face; and the future lesbian, gay, bisexual and transgender community they are creating.	[[0.387,0.468,0.124,0.01,0.011]]	[0.387,0.468,0.124,0.01,0.011]	negative
741	Four lesbian women are suing a U.S. state for discrimination for insisting women have unprotected sex with a man to prove they are infertile and claim insurance cover for treatment.	[[0.093,0.625,0.254,0.021,0.007]]	[0.093,0.625,0.254,0.021,0.007]	negative
742	A lesbian couple plans to exchange vows Saturday in Minnesota, then be the first South Dakota residents to legally challenge the state's ban on same-sex marriage and its refusal to recognize such nuptials.	[[0.191,0.691,0.098,0.011,0.008]]	[0.191,0.691,0.098,0.011,0.008]	negative
743	A lonely Manhattanite and an exiled extraterrestrial find interspecies contentment in “Codependent Lesbian Space Alien Seeks Same.”	[[0.095,0.744,0.151,0.007,0.003]]	[0.095,0.744,0.151,0.007,0.003]	negative
744	Dozens of leading civil rights activists gathered earlier this summer at Congregation Beit Simchat Torah in New York, the largest lesbian, gay, bisexual and transgender synagogue in the United States.	[[0.185,0.666,0.131,0.011,0.008]]	[0.185,0.666,0.131,0.011,0.008]	negative
745	"I am not a lesbian," Dana announces, to which Cary replies, "I know a lot of people who weren't anything until they met Kalinda."	[[0.157,0.665,0.132,0.034,0.011]]	[0.157,0.665,0.132,0.034,0.011]	negative
746	The United Nations says a Bollywood-inspired United Nations music video promoting equal rights for gays, lesbians, transgender people and bisexuals has been watched by more than one million people online and millions more on television since its release on April 30.	[[0.257,0.598,0.128,0.008,0.008]]	[0.257,0.598,0.128,0.008,0.008]	negative
747	Yet four weeks away from its opening in Philadelphia, friction is mounting as lesbian, gay, bisexual and transgender Roman Catholics lobby for a broader role in the event and organizers move to limit them.	[[0.129,0.669,0.175,0.018,0.009]]	[0.129,0.669,0.175,0.018,0.009]	negative
