id	context	predictions	aggregatedPredictions	category
1728	President Barack Obama, who himself has acknowledged an evolution over gay rights, said Friday that the Supreme Court's ruling giving same-sex couples the right to marry nationwide represents a day when justice "arrives like a thunderbolt."	[[0.143,0.388,0.19,0.169,0.109]]	[0.143,0.388,0.19,0.169,0.109]	negative
1729	Pope Francis says gays &#8212; and all the other people the church has marginalized, such as the poor and the exploited &#8212; deserve an apology.	[[0.329,0.512,0.138,0.01,0.011]]	[0.329,0.512,0.138,0.01,0.011]	negative
1730	Preservationists are working to restore Richard Oswald’s 1919 German film, “Different From the Others,” the earliest known full-length feature to showcase gay characters.	[[0.095,0.489,0.319,0.073,0.023]]	[0.095,0.489,0.319,0.073,0.023]	negative
1731	But it also labeled one broadcaster, CBS, as "failing" and called for more ethnic and cultural diversity in the portrayals of gay characters.	[[0.202,0.618,0.168,0.008,0.005]]	[0.202,0.618,0.168,0.008,0.005]	negative
1732	The founder of an LGBT-friendly St. Patrick's Day parade said Saturday that the inclusive celebration will go on even though the city's big St. Patrick's Day procession in Manhattan has dropped its ban on gay groups.	[[0.137,0.568,0.185,0.079,0.031]]	[0.137,0.568,0.185,0.079,0.031]	negative
1733	The U.S. gay-rights movement has achieved many victories in recent years &#8212; on marriage, military service and other fronts.	[[0.159,0.586,0.153,0.07,0.032]]	[0.159,0.586,0.153,0.07,0.032]	negative
1734	Rights activists on Tuesday petitioned Uganda's Constitutional Court to challenge the validity of an anti-gay measure that allows severe penalties against homosexuality.	[[0.171,0.669,0.129,0.018,0.013]]	[0.171,0.669,0.129,0.018,0.013]	negative
1735	Schmekel, a band of transgender Jewish musicians, merges traditional Jewish forms like klezmer with the aggressive energy of early gay punk bands.	[[0.121,0.2,0.089,0.32,0.27]]	[0.121,0.2,0.089,0.32,0.27]	positive
1736	Quiiky, an Italian travel company, is offering tours that look at the Vatican Museums’ art from a gay perspective.	[[0.103,0.213,0.135,0.336,0.212]]	[0.103,0.213,0.135,0.336,0.212]	positive
1737	A gay Los Angeles couple exchanged wedding vows atop a flower-covered float trundling through Pasadena on Wednesday as part of the nationally televised Tournament of Roses Parade, capping a momentous year for same-sex marriage in the United States.	[[0.144,0.608,0.194,0.038,0.016]]	[0.144,0.608,0.194,0.038,0.016]	negative
1738	In the intensifying debate over religious liberty, President Barack Obama faces pressure from opposite flanks as he prepares to issue an executive order barring federal contractors from discriminating against gay and transgender people in hiring.	[[0.179,0.655,0.149,0.012,0.006]]	[0.179,0.655,0.149,0.012,0.006]	negative
1739	Progress towards giving lesbian, gay, bisexual and transgender (LGBT) people legal equality has been overshadowed by "brutal" and "grotesque" homophobic and transphobic violence which often goes unreported and unpunished, according to the United Nations.	[[0.312,0.501,0.163,0.013,0.011]]	[0.312,0.501,0.163,0.013,0.011]	negative
1740	The project was initiated as an effort to better understand this generation of gay, lesbian, bisexual and transgender youths, and to explore its realities and expectations.	[[0.198,0.69,0.074,0.025,0.013]]	[0.198,0.69,0.074,0.025,0.013]	negative
1741	Two players in the National Football League, Brendon Ayanbadejo and Chris Kluwe, have lent their support for gay marriage, helping alter the league’s stigma of having a homophobic culture.	[[0.295,0.585,0.094,0.012,0.014]]	[0.295,0.585,0.094,0.012,0.014]	negative
1742	Same-sex couples married in Utah during a brief period when gay marriage was legal in the conservative, heavily Mormon state can jointly file their state taxes, the State Tax Commission said on Thursday.	[[0.188,0.65,0.151,0.006,0.006]]	[0.188,0.65,0.151,0.006,0.006]	negative
1743	In the 1980s, when HIV was devastating the gay community and gay men were being vilified, she ardently supported gay rights, especially through her love and support for her nephew, Charlie Barber, a gay rights activist.	[[0.188,0.606,0.174,0.023,0.011]]	[0.188,0.606,0.174,0.023,0.011]	negative
1744	Lawyers advocating for a right to gay marriage at the U.S. Supreme Court announced on Tuesday they had chosen Mary Bonauto, a longtime champion of gay legal rights, to argue the landmark case on April 28.	[[0.209,0.591,0.163,0.021,0.016]]	[0.209,0.591,0.163,0.021,0.016]	negative
1745	The Rev. Dr. Thomas W. Ogletree, a Methodist minister and former Yale Divinity School dean, faces a potential canonical trial for officiating at his son’s gay wedding.	[[0.235,0.571,0.128,0.039,0.027]]	[0.235,0.571,0.128,0.039,0.027]	negative
1746	Three men in their 20s have died from a meningitis outbreak in the gay community in the Los Angeles area this year, a public health spokesman said on Thursday, a day after officials called on HIV-positive gay men in the region to be vaccinated against the disease.	[[0.228,0.581,0.168,0.012,0.01]]	[0.228,0.581,0.168,0.012,0.01]	negative
1747	Jamie Clayton, a student in the Act Out class for gay, lesbian, bisexual and transgender students, talks about her life as a transgender woman.	[[0.234,0.651,0.101,0.007,0.007]]	[0.234,0.651,0.101,0.007,0.007]	negative
1748	The Rangers’ Sean Avery became one of only a few active athletes in American team sports to voice support for gay rights.	[[0.144,0.676,0.158,0.014,0.008]]	[0.144,0.676,0.158,0.014,0.008]	negative
1749	In lieu of flowers donations may be made to SAGE, Services & Advocacy for Gay, Lesbian, Bisexual & Transgender Elders, at sageusa.org/donate.	[[0.127,0.608,0.213,0.039,0.011]]	[0.127,0.608,0.213,0.039,0.011]	negative
1750	The Vatican on Saturday dismissed a Polish priest from his Holy See job after he came out as gay and called for changes in Catholic teachings against homosexual activity on the eve of a major Church meeting on the family.	[[0.13,0.482,0.194,0.139,0.055]]	[0.13,0.482,0.194,0.139,0.055]	negative
1751	She was an advocate in the field of Aging and in Gay and Lesbian Aging in New York City and across the country.	[[0.043,0.241,0.522,0.166,0.028]]	[0.043,0.241,0.522,0.166,0.028]	neutral
1752	They'd been bullied and school, and one by one, they all apparently came to the same conclusion: If you're gay or thought to be gay, life just isn't worth living.	[[0.185,0.588,0.181,0.029,0.017]]	[0.185,0.588,0.181,0.029,0.017]	negative
1753	Arkansas and Mississippi became the latest two states Tuesday to have their gay marriage bans overturned by federal judges, but there are no rushes to the altar as both orders are on hold so the states can considers appeals.	[[0.229,0.526,0.21,0.022,0.014]]	[0.229,0.526,0.21,0.022,0.014]	negative
1754	The vote to lift a ban on gay men and lesbians serving openly in the military ratcheted up the pressure on Senate Republicans.	[[0.126,0.635,0.194,0.032,0.013]]	[0.126,0.635,0.194,0.032,0.013]	negative
1755	The Gay and Lesbian Victory Fund is raising money, providing advice and endorsing candidates.	[[0.171,0.638,0.159,0.02,0.012]]	[0.171,0.638,0.159,0.02,0.012]	negative
1756	A gunman’s rampage served as an unsettling reminder of the roots of hate for gay and transgender Americans — and the politicians who have stoked it.	[[0.114,0.606,0.231,0.036,0.013]]	[0.114,0.606,0.231,0.036,0.013]	negative
1757	Openly gay chief executives are a rarity at the nation’s 1,000 biggest companies.	[[0.047,0.193,0.278,0.392,0.091]]	[0.047,0.193,0.278,0.392,0.091]	positive
1758	Church of England priests will not be allowed to bless gay and lesbian weddings, or marry someone of the same sex themselves, according to new guidelines issued by the church, which is struggling to heal divides over homosexuality.	[[0.25,0.572,0.153,0.015,0.01]]	[0.25,0.572,0.153,0.015,0.01]	negative
1759	Census Bureau demographers say new data shows that Jacksonville, Fla., is home to one of the biggest populations of gay parents in the country.	[[0.118,0.559,0.208,0.084,0.031]]	[0.118,0.559,0.208,0.084,0.031]	negative
1760	He praised her charitable work in the struggle against AIDS and her celebration of life and liberty in her songs that has ''made her an icon in every community, and notably the gay community.''	[[0.033,0.126,0.095,0.577,0.168]]	[0.033,0.126,0.095,0.577,0.168]	positive
1761	Gay, bisexual and transgender inmates filed a federal lawsuit Wednesday against San Bernardino County and its sheriff, alleging they are kept in a segregated unit that doesn't give them equal access to rehabilitation services and work programs that could shorten their incarceration and help them learn job skills.	[[0.319,0.589,0.08,0.005,0.007]]	[0.319,0.589,0.08,0.005,0.007]	negative
1762	Gay rights advocates said a law that eliminates local protections for gay and transgender people violates the Constitution and anti-discrimination laws.	[[0.138,0.629,0.188,0.03,0.014]]	[0.138,0.629,0.188,0.03,0.014]	negative
1763	From Hollywood to Broadway, the entertainment industry is using its star power and financial muscle to raise a storm of protest over the anti-gay legislation in Russia that is battering the image of the Winter Olympics in Sochi.	[[0.11,0.582,0.26,0.037,0.011]]	[0.11,0.582,0.26,0.037,0.011]	negative
1764	In 1979, George Segal, the famous Pop artist, was commissioned to create a sculpture to commemorate New York City's Stonewall uprising in 1969 - the seminal (although not the only) event to kick-start the gay liberation movement.	[[0.119,0.713,0.134,0.026,0.008]]	[0.119,0.713,0.134,0.026,0.008]	negative
1765	A rabbi who is a lesbian urges the Metropolitan Opera to make a statement about treatment of gays in Russia.	[[0.144,0.625,0.159,0.049,0.022]]	[0.144,0.625,0.159,0.049,0.022]	negative
1766	An owner of a gay-oriented New York City hotel lashed out at "extremists" who have urged a boycott over a dinner invitation to Sen. Ted Cruz, a Texas Republican and a vocal opponent of same-sex marriage.	[[0.182,0.528,0.168,0.08,0.042]]	[0.182,0.528,0.168,0.08,0.042]	negative
1767	Somali Islamist group al Shabaab shot two men and a teenager in southern Somalia on Tuesday, saying one of the men and the 15-year-old had been seen having gay sex, while the other man was found guilty of spying, a senior al Shabaab official said.	[[0.327,0.557,0.103,0.005,0.008]]	[0.327,0.557,0.103,0.005,0.008]	negative
1768	Arkansas Gov. Asa Hutchinson said Thursday he doesn't see an urgent need to expand workplace anti-discrimination protections for gay and lesbian state employees after lawmakers reworked a religious objections measure to address concerns it was discriminatory.	[[0.167,0.6,0.171,0.04,0.022]]	[0.167,0.6,0.171,0.04,0.022]	negative
1769	An article in some editions on Nov. 6 about Sylvia's Place, a shelter in Manhattan that focuses on homeless young people who are lesbian, gay, bisexual or transgender, misstated the shelter's location in the Metropolitan Community Church building.	[[0.311,0.564,0.067,0.024,0.033]]	[0.311,0.564,0.067,0.024,0.033]	negative
1770	A St. Petersburg court has ruled against a homosexual music teacher who lost her job after being outed by an anti-gay activist.	[[0.137,0.572,0.207,0.059,0.024]]	[0.137,0.572,0.207,0.059,0.024]	negative
1771	New York City officials, hoping to prevent confusion and disappointment as thousands of gay and lesbian couples prepare to marry, said Tuesday that the city would take the unusual step of limiting the number of marriages on Sunday, the first day the state will allow same-sex marriage.	[[0.208,0.617,0.159,0.011,0.006]]	[0.208,0.617,0.159,0.011,0.006]	negative
1772	Human rights and gay rights activists on Tuesday urged President Barack Obama to ensure that the issue of anti-gay discrimination in Africa is on the agenda at next week's summit in Washington with more than 40 African leaders.	[[0.231,0.612,0.125,0.018,0.014]]	[0.231,0.612,0.125,0.018,0.014]	negative
1773	Britain is to pardon thousands of gay and bisexual men who were convicted of crimes under sexual offense laws which have now been abolished, following on from the 2013 exoneration of  celebrated World War Two codebreaker Alan Turing.	[[0.149,0.546,0.244,0.042,0.019]]	[0.149,0.546,0.244,0.042,0.019]	negative
1774	But whether or not it is a “gay film” depends on how you look at it.	[[0.028,0.315,0.613,0.039,0.005]]	[0.028,0.315,0.613,0.039,0.005]	neutral
1775	The infection spread among gay and bisexual men in New York City who met at parties, bars, clubs and through Web sites and hookup apps.	[[0.059,0.439,0.392,0.095,0.015]]	[0.059,0.439,0.392,0.095,0.015]	negative
1776	The arrests have sent a chill through China’s burgeoning gay community, which in recent years has grown self-confident despite intermittent harassment from the authorities.	[[0.119,0.618,0.211,0.039,0.013]]	[0.119,0.618,0.211,0.039,0.013]	negative
1777	Karim Aïnouz’s “Futuro Beach” is the pungently sensual opening-night film of this year’s NewFest: The New York Lesbian, Gay, Bisexual & Transgender Film Festival.	[[0.001,0.002,0.018,0.723,0.256]]	[0.001,0.002,0.018,0.723,0.256]	positive
1778	Two men have filed a lawsuit against Tennessee and its governor saying their constitutional rights as gay individuals are violated by a new law that allows mental health counselors to refuse to treat patients on the basis of "sincerely held principles."	[[0.273,0.694,0.027,0.003,0.004]]	[0.273,0.694,0.027,0.003,0.004]	negative
1779	President Yoweri Museveni told a rally of religious leaders, politicians and thousands of supporters on Monday that Uganda could live without aid that Western donors suspended or diverted in protest at an anti-gay bill that became law in February.	[[0.192,0.594,0.166,0.03,0.019]]	[0.192,0.594,0.166,0.03,0.019]	negative
1780	Pope Francis waited until his historic U.S. visit was over to make his most direct comments on the nation's debate over gay marriage, saying government officials should have the right to refrain from actions that violate their religious beliefs.	[[0.087,0.506,0.3,0.082,0.025]]	[0.087,0.506,0.3,0.082,0.025]	negative
1781	A bill widely backed by Texas Republicans to stop gay marriage regardless of how the U.S. Supreme Court rules this summer is dead for now.	[[0.126,0.596,0.238,0.029,0.011]]	[0.126,0.596,0.238,0.029,0.011]	negative
1782	Yet despite the gains, activists say many transgender Americans, far more so than gays and lesbians, remain vulnerable to violence, discrimination and lack of understanding.	[[0.126,0.634,0.224,0.011,0.004]]	[0.126,0.634,0.224,0.011,0.004]	negative
1783	Defense lawyers for 26 men arrested in a televised raid by police looking for gays at an Egyptian bathhouse criticized the prosecution's case Sunday, saying it is based on a faulty investigation and only one police officer's testimony.	[[0.167,0.594,0.175,0.041,0.022]]	[0.167,0.594,0.175,0.041,0.022]	negative
1784	An art installation opening in New York City draws attention to a federal ban on blood donations from gay and bisexual men.	[[0.016,0.038,0.097,0.657,0.191]]	[0.016,0.038,0.097,0.657,0.191]	positive
1785	A year after the Supreme Court struck down a law barring federal recognition of gay marriages, the Obama administration granted an array of new benefits Friday to same-sex couples, including those who live in states where gay marriage is against the law.	[[0.111,0.65,0.168,0.058,0.012]]	[0.111,0.65,0.168,0.058,0.012]	negative
1786	A former University of New Mexico student can proceed with a free speech lawsuit against the school alleging she was ostracized by her professors for making anti-gay remarks in paper, a federal judge has ruled.	[[0.161,0.61,0.188,0.03,0.011]]	[0.161,0.61,0.188,0.03,0.011]	negative
1787	Germany's main national history museum on Wednesday launched an exhibition tracing 150 years of gay history in the country, including the first uses of the term "homosexual," the brutal Nazi-era repression of gays and gradual moves toward legal equality starting in the 1960s.	[[0.121,0.64,0.196,0.031,0.012]]	[0.121,0.64,0.196,0.031,0.012]	negative
1788	This post has been revised, below, to add more details about the mystery surrounding the author of a widely read blog, A Gay Girl in Damascus.	[[0.319,0.525,0.141,0.006,0.008]]	[0.319,0.525,0.141,0.006,0.008]	negative
1789	Ireland's national referendum on same-sex marriage, which was approved by 62 percent of the voters, comes just weeks ahead of an expected ruling by the U.S. Supreme Court on whether to legalize gay marriage throughout the United States.	[[0.286,0.573,0.11,0.014,0.017]]	[0.286,0.573,0.11,0.014,0.017]	negative
1790	The Latest on reaction to a North Carolina law that limits protection for lesbians, gays and transgender people (all times local):	[[0.089,0.582,0.291,0.027,0.01]]	[0.089,0.582,0.291,0.027,0.01]	negative
1791	Secretary of State John Kerry is publicly apologizing for the State Department's institutional discrimination in the past against gay and lesbian diplomats.	[[0.128,0.531,0.209,0.097,0.036]]	[0.128,0.531,0.209,0.097,0.036]	negative
1792	Ugandan lawmakers have drafted a new anti-gay bill that could be introduced for debate in the country's parliament before Christmas, a parliamentarian said Thursday.	[[0.178,0.666,0.12,0.022,0.015]]	[0.178,0.666,0.12,0.022,0.015]	negative
1793	A proposal to prevent state and local governments from infringing on a person's religious beliefs failed before an Arkansas legislative panel Wednesday after facing mounting criticism that it was an attempt to justify discriminating against gays and lesbians.	[[0.355,0.503,0.128,0.006,0.008]]	[0.355,0.503,0.128,0.006,0.008]	negative
1794	From the street worked by a medieval transgender prostitute to a pond used by gay men to bathe nude, a map showing sites of historical significance to the lesbian, gay, bisexual and transgender (LGBT) community in England was launched on Tuesday.	[[0.16,0.605,0.211,0.015,0.009]]	[0.16,0.605,0.211,0.015,0.009]	negative
1795	President Vladimir Putin sought to ease concerns that Russia's new anti-gay law would be used to punish athletes who display rainbow flags during the Winter Olympics in Sochi, while insisting that gays are not discriminated against in his country.	[[0.142,0.615,0.188,0.037,0.019]]	[0.142,0.615,0.188,0.037,0.019]	negative
1796	In 2002, The New York Times opened the wedding pages to gay and lesbian couples for announcements of their unions.	[[0.072,0.582,0.274,0.061,0.012]]	[0.072,0.582,0.274,0.061,0.012]	negative
1797	He helped found the Gay and Lesbian Task Force and was elected the Regional Director of the Eastern Region ACPE.	[[0.018,0.051,0.102,0.682,0.147]]	[0.018,0.051,0.102,0.682,0.147]	positive
1798	Although the campaign is rooted in humor, the A.C.L.U. said its intent is to draw attention to a serious issue, marriage equality for gay couples.	[[0.063,0.584,0.231,0.105,0.017]]	[0.063,0.584,0.231,0.105,0.017]	negative
1799	Utah lawmakers introduced a landmark bill Wednesday that bars discrimination against gay and transgender individuals while protecting the rights of religious groups and individuals.	[[0.168,0.561,0.17,0.067,0.035]]	[0.168,0.561,0.17,0.067,0.035]	negative
1800	African states narrowly failed on Monday for a second time to halt the work of the first U.N. independent investigator appointed to help protect gay and transgender people worldwide from violence and discrimination.	[[0.151,0.657,0.18,0.009,0.004]]	[0.151,0.657,0.18,0.009,0.004]	negative
1801	Saying “some things are more important than a rock show,” Mr. Springsteen sharply criticized the law, on gay and transgender rights, and the politicians who supported it.	[[0.169,0.508,0.205,0.084,0.034]]	[0.169,0.508,0.205,0.084,0.034]	negative
1802	In The New York Times, our colleague Carl Hulse reports on the Senate vote that struck down the ban on gay men and lesbians serving openly in the military.	[[0.078,0.719,0.154,0.042,0.007]]	[0.078,0.719,0.154,0.042,0.007]	negative
1803	Israel is promoting its gay rights advances internationally to make it seem modern, veiling its violations of Palestinians’ human rights.	[[0.192,0.578,0.212,0.011,0.007]]	[0.192,0.578,0.212,0.011,0.007]	negative
1804	Notre Dame tennis player Matt Dooley said the hardest person to tell he was gay was himself.	[[0.113,0.643,0.194,0.035,0.015]]	[0.113,0.643,0.194,0.035,0.015]	negative
1805	Many gay men and lesbians say they are particularly anxious about the level of government-sponsored, anti-gay hate speech.	[[0.063,0.481,0.37,0.073,0.015]]	[0.063,0.481,0.37,0.073,0.015]	negative
1806	Two gay men reflect on the significance of the Supreme Court’s ruling for themselves and younger gay people.	[[0.04,0.331,0.529,0.089,0.011]]	[0.04,0.331,0.529,0.089,0.011]	neutral
1807	The issues that once kept straight men and gay men apart are dissolving, in real life and in popular culture.	[[0.005,0.011,0.06,0.763,0.161]]	[0.005,0.011,0.06,0.763,0.161]	positive
1808	A large group seeks to meet the pope during his first visit to the United States, in September, to urge him to fully include gay and transgender Catholics in the church.	[[0.152,0.628,0.192,0.02,0.008]]	[0.152,0.628,0.192,0.02,0.008]	negative
1809	The Texas Republican Party considered a platform Friday that would soften support of widely rebuked "reparative therapy" for gays while still preserving some of the toughest anti-gay language on any party plank in the U.S.	[[0.122,0.654,0.18,0.032,0.012]]	[0.122,0.654,0.18,0.032,0.012]	negative
1810	New Orleans is home to one of the country's oldest gay bars, the gay celebration Southern Decadence draws nearly 200,000 people yearly, and gay and lesbian authors flock here for the Saints and Sinners literary festival.	[[0.222,0.591,0.167,0.012,0.007]]	[0.222,0.591,0.167,0.012,0.007]	negative
1811	The actor Alec Baldwin, who hosts “Up Late,” caused an uproar after video was released of a confrontation he had with reporters, in which he used a gay slur.	[[0.166,0.588,0.156,0.059,0.031]]	[0.166,0.588,0.156,0.059,0.031]	negative
1812	The French government is expecting the Vatican to decide within days whether to approve the nomination of a respected diplomat who is said to be gay as French ambassador to the Holy See.	[[0.066,0.624,0.263,0.04,0.007]]	[0.066,0.624,0.263,0.04,0.007]	negative
1813	Prime Minister Enda Kenny has appealed to Ireland's voters to support the legalization of gay marriage in a referendum that pits the power of the Catholic Church against his secular-minded government.	[[0.193,0.623,0.139,0.027,0.018]]	[0.193,0.623,0.139,0.027,0.018]	negative
1814	In lieu of flowers donations may be made to SAGE, Services & Advocacy for Gay, Lesbian, Bisexual & Transgender Elders, at <a href="http://sageusa.org/donate" target="_new">sageusa.org/donate</a>.	[[0.13,0.613,0.209,0.038,0.011]]	[0.13,0.613,0.209,0.038,0.011]	negative
1815	The oral histories of 13 pioneers in New York’s lesbian, gay, bisexual and transgender communities will be archived in the New York Public Library system.	[[0.078,0.501,0.308,0.095,0.017]]	[0.078,0.501,0.308,0.095,0.017]	negative
1816	The gathering in the town of Entebbe was the first since a Ugandan court overturned an anti-gay law on a technicality.	[[0.062,0.478,0.333,0.106,0.02]]	[0.062,0.478,0.333,0.106,0.02]	negative
1817	The bill includes a provision that would allow the Defense Department to end the "don't ask, don't tell" policy in relation to gay and lesbian soldiers.	[[0.122,0.59,0.207,0.061,0.02]]	[0.122,0.59,0.207,0.061,0.02]	negative
1818	The owner of the nation's oldest gay bookstore appears to be writing its final chapter, confirming Tuesday that he plans to close the financially troubled shop next month.	[[0.22,0.588,0.165,0.017,0.011]]	[0.22,0.588,0.165,0.017,0.011]	negative
1819	What should parents do when a gay son, visiting for the holidays,  has not come  out to the parents’ friends and neighbors?	[[0.065,0.397,0.485,0.042,0.011]]	[0.065,0.397,0.485,0.042,0.011]	neutral
1820	Religion and politics are likely to make for a heady mix in Riga this summer when a former Soviet state plays host to Europe's highest-profile gay pride event for the first time.	[[0.112,0.566,0.242,0.061,0.02]]	[0.112,0.566,0.242,0.061,0.02]	negative
1821	At Carolines on Saturday night, Tracy Morgan mostly avoided the controversy about his antigay remarks.	[[0.133,0.688,0.165,0.01,0.005]]	[0.133,0.688,0.165,0.01,0.005]	negative
1822	The Texas Republican Party now endorses so-called "reparative therapy" for gays, under a new platform given final approval at its annual convention Saturday.	[[0.155,0.634,0.196,0.01,0.006]]	[0.155,0.634,0.196,0.01,0.006]	negative
1823	Venezuela's first transgender lawmaker says she will fight for gay rights and gender equality, drawing inspiration from a flurry of new laws on marriage and civil unions in the rest of traditionally Roman Catholic Latin America.	[[0.154,0.598,0.18,0.046,0.022]]	[0.154,0.598,0.18,0.046,0.022]	negative
1824	A Louisiana judge on Wednesday threw out an order from the state's Democratic governor aimed at protecting the rights of gay and transgender people, ruling that the governor had overstepped his authority.	[[0.205,0.598,0.133,0.039,0.025]]	[0.205,0.598,0.133,0.039,0.025]	negative
1825	What's more, by ignoring these realities and failing to offer gay couples any institutional support, we are guilty of ... well, I'll let Sullivan take over from here:	[[0.183,0.533,0.247,0.026,0.011]]	[0.183,0.533,0.247,0.026,0.011]	negative
1826	Michael Sam, a star college football player who is potentially a top prospect in the National Football League's upcoming draft, came out as gay in a video posted on the New York Times website on Sunday, and could become the NFL's first openly gay player.	[[0.168,0.471,0.202,0.108,0.051]]	[0.168,0.471,0.202,0.108,0.051]	negative
1827	Williamson L. Henderson, as director of the Stonewall Rebellion Veterans Association, safeguards the memory of the birth of the modern gay rights movement, but not without some questions about his claims of arrest.	[[0.121,0.643,0.198,0.027,0.011]]	[0.121,0.643,0.198,0.027,0.011]	negative
1828	A court has accepted China's first same-sex marriage case, lodged by a gay man against a civil affairs bureau for denying him the right to marry, in a decision hailed as a step forward for gay rights.	[[0.187,0.602,0.157,0.036,0.019]]	[0.187,0.602,0.157,0.036,0.019]	negative
1829	Critics say the waivers sought by religiously affiliated institutions enable them to discriminate against gay and transgender students.	[[0.025,0.196,0.701,0.067,0.011]]	[0.025,0.196,0.701,0.067,0.011]	neutral
1830	Several hundred people with roots in the Mormon faith gathered in Salt Lake City on Saturday to renounce the church's new policies targeting gays and their children in an event that marked the latest illustration of the fervor the rule changes have caused.	[[0.202,0.575,0.111,0.067,0.044]]	[0.202,0.575,0.111,0.067,0.044]	negative
1831	A new study from San Francisco State University estimates that half of the gay male couples in the Bay Area have this arrangement.	[[0.065,0.409,0.334,0.165,0.028]]	[0.065,0.409,0.334,0.165,0.028]	negative
1832	New York's St. Patrick's Day Parade will allow a second openly gay group to participate in next year's march on Fifth Avenue, officials said on Tuesday, after ending the long-standing ban on LGBT groups last spring.	[[0.209,0.581,0.168,0.026,0.016]]	[0.209,0.581,0.168,0.026,0.016]	negative
1833	The last man still serving time in the 1991 gay-bashing death of a Houston banker has been granted parole, the Texas Board of Pardons and Paroles announced Monday.	[[0.21,0.628,0.141,0.012,0.009]]	[0.21,0.628,0.141,0.012,0.009]	negative
1834	The Arkansas attorney general said on Wednesday her office will appeal a judge's decision that upheld a city of Fayetteville ordinance forbidding discrimination against members of the gay, lesbian, bisexual and transgender (LGBT) community.	[[0.059,0.337,0.313,0.247,0.044]]	[0.059,0.337,0.313,0.247,0.044]	negative
1835	Mr. Cook, Apple’s chief executive, said the trade-off to his own privacy was worthwhile, if the disclosure that he is gay could help others.	[[0.041,0.117,0.187,0.499,0.156]]	[0.041,0.117,0.187,0.499,0.156]	positive
1836	In support of the victims of the massacre at a gay nightclub in Orlando, Fla., hundreds gathered outside the Stonewall Inn in New York, where a riot in 1969 helped launch the gay rights movement.	[[0.213,0.511,0.251,0.017,0.008]]	[0.213,0.511,0.251,0.017,0.008]	negative
1837	A federal judge in Kentucky struck down the state's ban on gay marriage on Tuesday, though the ruling was temporarily put on hold and it was not immediately clear when same-sex couples could be issued marriage licenses.	[[0.315,0.536,0.126,0.011,0.011]]	[0.315,0.536,0.126,0.011,0.011]	negative
1838	A U.S. appeals court on Tuesday ruled for a Virginia transgender student seeking access to the bathroom of his gender identity in a case that could impact the national bathroom wars playing out between gay rights activists and social conservatives.	[[0.077,0.343,0.276,0.247,0.056]]	[0.077,0.343,0.276,0.247,0.056]	negative
1839	Target Corp. is adding its name to a legal defense of gay marriage, joining other large companies that are taking a stand, just four years after the retailer came under criticism for supporting a strident opponent of same-sex unions.	[[0.319,0.514,0.094,0.035,0.038]]	[0.319,0.514,0.094,0.035,0.038]	negative
1840	A new play by Dustin Lance Black, about a trial to overturn California's voter-approved ban on gay marriage, has found its first cast members for a one-time staged reading on Broadway.	[[0.111,0.35,0.24,0.21,0.09]]	[0.111,0.35,0.24,0.21,0.09]	negative
1841	Thousands of people in Puerto Rico celebrated Friday's U.S. Supreme Court ruling to allow gay marriage as authorities rushed to approve legislation extending marriage rights in the socially conservative U.S. territory.	[[0.166,0.605,0.189,0.026,0.014]]	[0.166,0.605,0.189,0.026,0.014]	negative
1842	Fearing prison or even death, an openly gay activist from Uganda is seeking asylum in the United States since his home country toughened criminal punishment against gays.	[[0.184,0.625,0.171,0.012,0.008]]	[0.184,0.625,0.171,0.012,0.008]	negative
1843	In a story June 30 about Palestinian protesters whitewashing a gay pride rainbow flag, The Associated Press reported erroneously that homosexual acts are banned by law in the West Bank and Gaza Strip.	[[0.131,0.693,0.156,0.014,0.006]]	[0.131,0.693,0.156,0.014,0.006]	negative
1844	In leaked videos, Mormon leaders discuss concerns about the growth of the gay rights movement and hear from a former U.S. senator and church member who tells them the Iraq war could open the door for new converts, according to footage that pulls back the curtain on a religion that is closely guarded about its inner workings.	[[0.081,0.653,0.231,0.027,0.007]]	[0.081,0.653,0.231,0.027,0.007]	negative
1845	Several gay couples helped a coalition of advocacy groups in Nevada put a face on what they called marriage equality on Thursday, launching a push to get the Legislature in 2015 and voters in 2016 to change the state constitution to allow same-sex unions.	[[0.088,0.532,0.311,0.053,0.015]]	[0.088,0.532,0.311,0.053,0.015]	negative
1846	The Latest on gay pride parades nationwide (all times local):	[[0.027,0.234,0.637,0.089,0.013]]	[0.027,0.234,0.637,0.089,0.013]	neutral
1847	In the past two years, Nathan Kitchen has revealed to his five children that he's gay, gone through a divorce with his wife and grappled with how to stay in a religion that doesn't condone his lifestyle.	[[0.044,0.134,0.075,0.615,0.132]]	[0.044,0.134,0.075,0.615,0.132]	positive
1848	The policy was signed into law in 1993 as a compromise that would allow gay and lesbian soldiers to serve in the military.	[[0.101,0.683,0.186,0.023,0.007]]	[0.101,0.683,0.186,0.023,0.007]	negative
1849	Hundreds of photographs, papers and historical objects documenting the history of gay, lesbian, bisexual and transgender people are being added to the Smithsonian Institution's collection Tuesday, including items from the popular TV show "Will and Grace."	[[0.21,0.578,0.181,0.018,0.014]]	[0.21,0.578,0.181,0.018,0.014]	negative
1850	Dozens of LGBT activists have protested in Jerusalem against comments reportedly made by the city's chief rabbi disparaging the gay community.	[[0.17,0.631,0.169,0.018,0.012]]	[0.17,0.631,0.169,0.018,0.012]	negative
